trip_id,fecha_operacion,tipo_tren,origen_gtfs,hora_salida,destino_gtfs,hora_llegada,duracion_min,precio_base
1241112026-04-07,2026-04-07,REGIONAL,31412,5:30:00,8223,7:33:00,123,51.0
1241112026-04-27,2026-04-27,REGIONAL,31412,5:30:00,8223,7:33:00,123,45.49
1241112026-05-04,2026-05-04,REGIONAL,31412,5:30:00,8223,7:33:00,123,48.39
1242112026-04-07,2026-04-07,REGIONAL,31412,9:35:00,8223,11:41:00,126,37.39
1243112026-04-07,2026-04-07,REGIONAL,31412,15:39:00,8223,17:41:00,122,35.77
1244112026-04-07,2026-04-07,REGIONAL,31412,19:08:00,8223,21:20:00,132,25.75
1245312026-04-07,2026-04-07,REGIONAL,31412,12:45:00,8223,14:49:00,124,41.7
1245512026-04-07,2026-04-07,REGIONAL,31400,15:11:00,8223,16:40:00,89,54.95
1245912026-04-06,2026-04-06,REGIONAL,31400,20:30:00,8223,21:50:00,80,60.37
1246112026-04-06,2026-04-06,REGIONAL,31400,22:10:00,8223,23:31:00,81,62.39
1247412026-04-03,2026-04-03,MD,8223,7:53:00,22100,9:15:00,82,56.02
1247712026-04-03,2026-04-03,MD,22100,21:20:00,8223,22:42:00,82,40.13
1248012026-04-07,2026-04-07,REGIONAL,8223,6:58:00,31400,8:25:00,87,49.14
1248412026-04-07,2026-04-07,REGIONAL,8223,17:16:00,31400,18:45:00,89,74.24
1248812026-04-07,2026-04-07,REGIONAL,8223,18:26:00,31400,19:55:00,89,65.82
1251212026-04-06,2026-04-06,REGIONAL,8223,5:08:00,31412,7:17:00,129,46.55
1251212026-04-27,2026-04-27,REGIONAL,8223,5:08:00,31412,7:17:00,129,49.16
1251212026-05-04,2026-05-04,REGIONAL,8223,5:08:00,31412,7:17:00,129,50.92
1252612026-04-07,2026-04-07,REGIONAL,8223,9:26:00,31412,11:36:00,130,88.44
1252812026-04-07,2026-04-07,REGIONAL,8223,12:41:00,31412,14:49:00,128,28.74
1253812026-04-07,2026-04-07,REGIONAL,8223,15:10:00,31412,17:17:00,127,49.07
1255412026-04-07,2026-04-07,REGIONAL,8223,20:28:00,31412,22:35:00,127,69.55
1256012026-04-03,2026-04-03,REGIONAL,31400,23:10:00,31412,23:49:00,39,48.72
1256112026-04-03,2026-04-03,REGIONAL,31412,22:10:00,31400,22:46:00,36,76.77
1264412026-04-03,2026-04-03,MD,31412,7:05:00,22100,10:49:00,224,80.51
1264612026-04-03,2026-04-03,MD,22100,19:50:00,31412,23:31:00,221,43.83
1264612026-04-28,2026-04-28,MD,22100,19:46:00,31412,23:31:00,225,75.08
1296012026-04-03,2026-04-03,REGIONAL,22100,16:47:00,31400,18:27:00,100,27.5
1296712026-04-03,2026-04-03,REGIONAL,31400,18:47:00,22100,20:28:00,101,47.53
1300012026-04-06,2026-04-06,MD,51003,6:40:00,51405,8:26:00,106,37.18
1300012026-04-27,2026-04-27,MD,51003,6:40:00,51405,8:26:00,106,26.28
1300012026-05-04,2026-05-04,MD,51003,6:40:00,51405,8:26:00,106,49.69
1300212026-04-03,2026-04-03,MD,51003,7:45:00,51405,9:23:00,98,71.25
1300212026-04-06,2026-04-06,MD,51003,7:45:00,51405,9:23:00,98,41.14
1300212026-04-27,2026-04-27,MD,51003,7:45:00,51405,9:23:00,98,27.29
1300212026-05-04,2026-05-04,MD,51003,7:45:00,51405,9:23:00,98,29.2
1300312026-04-06,2026-04-06,MD,51405,6:45:00,50500,10:21:00,216,39.17
1300312026-04-27,2026-04-27,MD,51405,6:45:00,50500,10:21:00,216,41.62
1300312026-05-04,2026-05-04,MD,51405,6:45:00,50500,10:21:00,216,28.52
1300332026-04-06,2026-04-06,MD,51405,6:45:00,51003,8:32:00,107,89.88
1300512026-04-03,2026-04-03,MD,51405,8:40:00,51003,10:20:00,100,55.9
1300712026-04-06,2026-04-06,MD,51405,9:40:00,51003,11:20:00,100,45.08
1300712026-04-27,2026-04-27,MD,51405,9:40:00,51003,11:20:00,100,68.69
1300712026-05-04,2026-05-04,MD,51405,9:40:00,51003,11:20:00,100,54.79
1300812026-04-06,2026-04-06,MD,51003,12:45:00,51405,14:30:00,105,71.42
1300812026-04-27,2026-04-27,MD,51003,12:45:00,51405,14:30:00,105,82.36
1300812026-05-04,2026-05-04,MD,51003,12:45:00,51405,14:30:00,105,76.94
1301012026-04-03,2026-04-03,MD,51003,14:45:00,51405,16:27:00,102,60.31
1301312026-04-06,2026-04-06,MD,51405,14:40:00,51003,16:20:00,100,34.9
1301312026-04-27,2026-04-27,MD,51405,14:40:00,51003,16:20:00,100,56.05
1301312026-05-04,2026-05-04,MD,51405,14:40:00,51003,16:20:00,100,78.75
1301412026-04-03,2026-04-03,MD,51003,16:45:00,51405,18:25:00,100,83.06
1301512026-04-03,2026-04-03,MD,51405,15:40:00,50500,19:07:00,207,25.57
1301912026-04-03,2026-04-03,MD,51405,19:40:00,51003,21:28:00,108,61.39
1302012026-04-03,2026-04-03,MD,50500,8:14:00,51405,11:52:00,218,73.9
1302012026-04-06,2026-04-06,MD,50500,8:14:00,51405,11:52:00,218,35.18
1302012026-04-27,2026-04-27,MD,50500,8:14:00,51405,11:52:00,218,59.64
1302032026-04-06,2026-04-06,MD,50500,8:14:00,51405,12:08:00,234,76.34
1302112026-04-03,2026-04-03,MD,51405,20:40:00,51003,22:20:00,100,87.56
1303012026-04-06,2026-04-06,MD,50500,6:40:00,51405,10:18:00,218,88.4
1303012026-04-27,2026-04-27,MD,50500,6:40:00,51405,10:18:00,218,64.57
1303012026-05-04,2026-05-04,MD,50500,6:40:00,51405,10:18:00,218,31.46
1303022026-04-03,2026-04-03,MD,51003,8:32:00,51405,10:18:00,106,30.41
1303022026-04-06,2026-04-06,MD,51003,8:32:00,51405,10:18:00,106,67.37
1303022026-04-27,2026-04-27,MD,51003,8:32:00,51405,10:18:00,106,38.89
1303022026-05-04,2026-05-04,MD,51003,8:32:00,51405,10:18:00,106,46.95
1303112026-04-03,2026-04-03,MD,51405,18:40:00,50500,22:08:00,208,57.13
1303212026-04-06,2026-04-06,MD,50500,14:03:00,51405,17:30:00,207,32.01
1303212026-04-27,2026-04-27,MD,50500,14:03:00,51405,17:30:00,207,57.49
1303212026-05-04,2026-05-04,MD,50500,14:03:00,51405,17:30:00,207,86.55
1303222026-04-03,2026-04-03,MD,50500,14:03:00,51003,15:37:00,94,88.78
1303222026-04-27,2026-04-27,MD,50500,14:03:00,51003,15:37:00,94,38.38
1303222026-05-04,2026-05-04,MD,50500,14:03:00,51003,15:37:00,94,29.88
1303232026-04-06,2026-04-06,MD,50500,14:03:00,51003,15:42:00,99,75.39
1339312026-04-03,2026-04-03,MD,51405,13:40:00,51003,15:17:00,97,42.37
1339412026-04-03,2026-04-03,MD,51003,19:30:00,51405,21:12:00,102,83.25
1390012026-04-03,2026-04-03,MD,51003,7:01:00,54413,10:26:00,205,70.85
1390112026-04-03,2026-04-03,MD,54413,7:02:00,51003,10:30:00,208,25.64
1390212026-04-03,2026-04-03,MD,51003,8:22:00,54413,11:47:00,205,35.08
1390312026-04-03,2026-04-03,MD,54413,9:05:00,51003,12:34:00,209,61.0
1390412026-04-03,2026-04-03,MD,51003,10:32:00,54413,14:10:00,218,69.41
1390512026-04-03,2026-04-03,MD,54413,13:26:00,51003,16:43:00,197,52.73
1390612026-04-03,2026-04-03,MD,51003,16:12:00,54413,19:32:00,200,88.92
1390612026-04-06,2026-04-06,MD,51003,16:12:00,54413,19:32:00,200,55.96
1390612026-04-27,2026-04-27,MD,51003,16:12:00,54413,19:32:00,200,35.08
1390612026-05-04,2026-05-04,MD,51003,16:12:00,54413,19:32:00,200,51.44
1390712026-04-03,2026-04-03,MD,54413,15:27:00,51003,18:44:00,197,59.99
1390712026-04-06,2026-04-06,MD,54413,15:27:00,51003,18:44:00,197,47.11
1390712026-04-27,2026-04-27,MD,54413,15:27:00,51003,18:44:00,197,82.83
1390712026-05-04,2026-05-04,MD,54413,15:27:00,51003,18:44:00,197,48.78
1390812026-04-03,2026-04-03,MD,51003,18:34:00,54413,21:54:00,200,66.76
1390912026-04-03,2026-04-03,MD,54413,17:08:00,51003,20:29:00,201,43.18
1391012026-04-03,2026-04-03,MD,51003,20:12:00,54413,23:31:00,199,25.18
1391112026-04-03,2026-04-03,MD,54413,20:18:00,51003,23:32:00,194,47.58
1400312026-04-13,2026-04-13,REG.EXP.,65000,15:25:00,60911,18:03:00,158,31.39
1400312026-04-20,2026-04-20,REG.EXP.,65000,15:25:00,60911,18:03:00,158,61.51
1400312026-04-27,2026-04-27,REG.EXP.,65000,15:25:00,60911,18:03:00,158,36.67
1400312026-05-04,2026-05-04,REG.EXP.,65000,15:25:00,60911,18:03:00,158,83.01
1400322026-04-03,2026-04-03,REG.EXP.,65000,15:25:00,60911,18:03:00,158,76.22
1400322026-04-06,2026-04-06,REG.EXP.,65000,15:25:00,60911,18:03:00,158,83.76
1400322026-04-13,2026-04-13,REG.EXP.,65000,15:25:00,60911,18:03:00,158,45.79
1400322026-04-20,2026-04-20,REG.EXP.,65000,15:25:00,60911,18:03:00,158,47.03
1400322026-05-01,2026-05-01,REG.EXP.,65000,15:25:00,60911,18:03:00,158,44.04
1400322026-05-04,2026-05-04,REG.EXP.,65000,15:25:00,60911,18:03:00,158,36.4
1400322026-06-15,2026-06-15,REG.EXP.,65000,15:25:00,60911,18:03:00,158,84.21
1400322026-06-22,2026-06-22,REG.EXP.,65000,15:25:00,60911,18:03:00,158,80.1
1412312026-04-13,2026-04-13,MD,65000,6:45:00,61200,10:58:00,253,47.51
1412312026-04-20,2026-04-20,MD,65000,6:45:00,61200,10:58:00,253,89.11
1412312026-04-27,2026-04-27,MD,65000,6:45:00,61200,10:58:00,253,28.05
1412312026-05-04,2026-05-04,MD,65000,6:45:00,61200,10:58:00,253,63.17
1412332026-04-03,2026-04-03,MD,65000,6:45:00,61200,10:58:00,253,73.05
1412332026-04-13,2026-04-13,MD,65000,6:45:00,61200,10:58:00,253,70.33
1412332026-04-20,2026-04-20,MD,65000,6:45:00,61200,10:58:00,253,68.86
1412332026-04-27,2026-04-27,MD,65000,6:45:00,61200,10:58:00,253,41.87
1412332026-05-04,2026-05-04,MD,65000,6:45:00,61200,10:58:00,253,78.18
1412332026-06-15,2026-06-15,MD,65000,6:45:00,61200,10:58:00,253,88.7
1412332026-06-22,2026-06-22,MD,65000,6:45:00,61200,10:58:00,253,60.44
1412342026-04-03,2026-04-03,MD,60911,9:20:00,61200,10:58:00,98,87.31
1412352026-04-03,2026-04-03,MD,65000,6:30:00,61200,10:42:00,252,80.98
1412362026-04-03,2026-04-03,MD,60911,9:10:00,61200,10:42:00,92,82.74
1420222026-04-03,2026-04-03,MD,61200,17:10:00,60911,18:41:00,91,78.94
1420222026-04-14,2026-04-14,MD,61200,17:10:00,60911,18:41:00,91,37.29
1420222026-05-11,2026-05-11,MD,61200,17:10:00,60911,18:41:00,91,56.78
1420912026-04-14,2026-04-14,REGIONAL,60911,19:30:00,65000,22:11:00,161,84.33
1420912026-04-20,2026-04-20,REGIONAL,60911,19:30:00,65000,22:11:00,161,43.31
1420912026-04-27,2026-04-27,REGIONAL,60911,19:30:00,65000,22:11:00,161,63.84
1420912026-05-04,2026-05-04,REGIONAL,60911,19:30:00,65000,22:11:00,161,87.95
1420912026-05-11,2026-05-11,REGIONAL,60911,19:30:00,65000,22:05:00,155,82.93
1420922026-04-03,2026-04-03,REGIONAL,60911,19:30:00,65000,22:11:00,161,54.63
1420922026-04-06,2026-04-06,REGIONAL,60911,19:30:00,65000,22:11:00,161,70.1
1420922026-04-13,2026-04-13,REGIONAL,60911,19:30:00,65000,22:11:00,161,36.69
1420922026-04-14,2026-04-14,REGIONAL,60911,19:30:00,65000,22:11:00,161,28.25
1420922026-04-20,2026-04-20,REGIONAL,60911,19:30:00,65000,22:11:00,161,35.13
1420922026-05-01,2026-05-01,REGIONAL,60911,19:30:00,65000,22:11:00,161,57.95
1420922026-05-04,2026-05-04,REGIONAL,60911,19:30:00,65000,22:11:00,161,54.6
1420922026-05-11,2026-05-11,REGIONAL,60911,19:30:00,65000,22:05:00,155,82.8
1420922026-06-15,2026-06-15,REGIONAL,60911,19:30:00,65000,22:05:00,155,25.34
1420922026-06-22,2026-06-22,REGIONAL,60911,19:30:00,65000,22:05:00,155,86.5
1440012026-04-06,2026-04-06,REGIONAL,60600,18:12:00,65000,20:34:00,142,35.64
1440012026-04-17,2026-04-17,REGIONAL,60600,18:12:00,65000,20:34:00,142,86.24
1440012026-04-27,2026-04-27,REGIONAL,60600,18:12:00,65000,20:34:00,142,32.76
1440012026-05-04,2026-05-04,REGIONAL,60600,18:12:00,65000,20:34:00,142,61.29
1440012026-05-11,2026-05-11,REGIONAL,60600,18:12:00,65000,20:28:00,136,37.45
1440112026-04-06,2026-04-06,REGIONAL,65000,14:30:00,60600,17:19:00,169,36.91
1440112026-04-13,2026-04-13,REGIONAL,65000,14:30:00,60600,17:19:00,169,48.08
1440112026-04-20,2026-04-20,REGIONAL,65000,14:30:00,60600,17:19:00,169,56.1
1440112026-04-27,2026-04-27,REGIONAL,65000,14:30:00,60600,17:19:00,169,28.65
1440112026-05-04,2026-05-04,REGIONAL,65000,14:30:00,60600,17:19:00,169,43.06
1440412026-04-03,2026-04-03,MD,60600,10:10:00,65000,12:25:00,135,40.26
1440412026-04-14,2026-04-14,MD,60600,10:10:00,65000,12:25:00,135,76.26
1440412026-05-11,2026-05-11,MD,60600,10:10:00,65000,12:19:00,129,81.22
1440512026-04-03,2026-04-03,MD,65000,13:53:00,60600,16:05:00,132,76.11
1440612026-04-03,2026-04-03,MD,60600,17:00:00,65000,19:29:00,149,40.01
1440612026-04-14,2026-04-14,MD,60600,17:00:00,65000,19:29:00,149,78.2
1440612026-05-11,2026-05-11,MD,60600,17:00:00,65000,19:23:00,143,49.83
1440712026-04-03,2026-04-03,MD,65000,20:20:00,60600,22:34:00,134,39.76
1505112026-04-03,2026-04-03,REGIONAL,71500,5:54:00,78400,7:47:00,113,35.39
1505412026-04-03,2026-04-03,REG.EXP.,78400,20:30:00,71500,22:19:00,109,74.83
1550612026-04-03,2026-04-03,REG.EXP.,4040,10:27:00,78400,12:37:00,130,60.49
1550612026-04-06,2026-04-06,REG.EXP.,4040,10:27:00,78400,12:37:00,130,73.93
1550612026-04-20,2026-04-20,REG.EXP.,4040,10:27:00,78400,12:37:00,130,25.77
1550612026-04-27,2026-04-27,REG.EXP.,4040,10:27:00,78400,12:37:00,130,34.59
1550612026-05-04,2026-05-04,REG.EXP.,4040,10:27:00,78400,12:37:00,130,89.99
1550712026-04-03,2026-04-03,REGIONAL,78400,10:25:00,4040,12:53:00,148,50.96
1550912026-04-03,2026-04-03,REGIONAL,78400,17:48:00,4040,20:05:00,137,57.07
1551012026-04-03,2026-04-03,REG.EXP.,4040,15:15:00,78400,17:27:00,132,70.42
1555012026-04-03,2026-04-03,REG.EXP.,4040,8:57:00,78400,11:21:00,144,56.19
1565722026-04-03,2026-04-03,REG.EXP.,78400,15:15:00,4040,17:31:00,136,82.45
1565722026-04-06,2026-04-06,REG.EXP.,78400,15:15:00,4040,17:31:00,136,81.64
1565722026-04-20,2026-04-20,REG.EXP.,78400,15:15:00,4040,17:31:00,136,26.73
1565722026-04-27,2026-04-27,REG.EXP.,78400,15:15:00,4040,17:31:00,136,58.48
1565722026-05-04,2026-05-04,REG.EXP.,78400,15:15:00,4040,17:31:00,136,28.98
1570012026-04-03,2026-04-03,MD,71801,15:46:00,79300,17:05:00,79,29.56
1570212026-04-03,2026-04-03,MD,71801,21:46:00,79300,23:11:00,85,88.66
1571012026-04-03,2026-04-03,MD,79300,16:49:00,71801,18:10:00,81,50.24
1577012026-04-06,2026-04-06,MD,79300,6:14:00,71801,7:40:00,86,37.62
1577012026-04-13,2026-04-13,MD,79300,6:14:00,71801,7:40:00,86,61.94
1577012026-04-27,2026-04-27,MD,79300,6:14:00,71801,7:40:00,86,77.5
1577012026-05-04,2026-05-04,MD,79300,6:14:00,71801,7:40:00,86,29.87
1578422026-04-03,2026-04-03,MD,79300,17:49:00,71801,19:10:00,81,89.62
1578422026-04-06,2026-04-06,MD,79300,17:49:00,71801,19:10:00,81,57.17
1578422026-04-13,2026-04-13,MD,79300,17:49:00,71801,19:10:00,81,46.36
1578422026-04-27,2026-04-27,MD,79300,17:49:00,71801,19:10:00,81,81.72
1578422026-05-04,2026-05-04,MD,79300,17:49:00,71801,19:10:00,81,65.54
1581022026-04-06,2026-04-06,MD,71801,13:46:00,79300,15:05:00,79,29.3
1581022026-04-27,2026-04-27,MD,71801,13:46:00,79300,15:05:00,79,52.93
1581022026-05-04,2026-05-04,MD,71801,13:46:00,79300,15:05:00,79,62.29
1587422026-04-06,2026-04-06,MD,79300,18:19:00,71801,19:40:00,81,83.89
1587422026-04-13,2026-04-13,MD,79300,18:19:00,71801,19:40:00,81,40.34
1587422026-04-27,2026-04-27,MD,79300,18:19:00,71801,19:40:00,81,58.84
1587422026-05-04,2026-05-04,MD,79300,18:19:00,71801,19:40:00,81,68.81
1701212026-04-03,2026-04-03,REG.EXP.,18000,14:50:00,37500,19:10:00,260,45.62
1701212026-04-06,2026-04-06,REG.EXP.,18000,14:50:00,37500,19:10:00,260,75.9
1701212026-04-27,2026-04-27,REG.EXP.,18000,14:50:00,37500,19:10:00,260,38.87
1701212026-05-04,2026-05-04,REG.EXP.,18000,14:50:00,37500,19:10:00,260,31.75
1701812026-04-03,2026-04-03,REG.EXP.,18000,19:08:00,35400,23:21:00,253,64.34
1701812026-04-06,2026-04-06,REG.EXP.,18000,19:08:00,35400,23:21:00,253,26.91
1701812026-04-27,2026-04-27,REG.EXP.,18000,19:08:00,35400,23:21:00,253,56.12
1701812026-05-04,2026-05-04,REG.EXP.,18000,19:08:00,35400,23:21:00,253,74.38
1702112026-04-06,2026-04-06,REG.EXP.,35400,6:10:00,18000,10:17:00,247,63.0
1702112026-04-27,2026-04-27,REG.EXP.,35400,6:10:00,18000,10:17:00,247,60.18
1702112026-05-04,2026-05-04,REG.EXP.,35400,6:10:00,18000,10:17:00,247,64.14
1702612026-04-03,2026-04-03,REG.EXP.,37500,13:13:00,18000,17:33:00,260,53.12
1702612026-04-06,2026-04-06,REG.EXP.,37500,13:13:00,18000,17:33:00,260,71.09
1702612026-04-27,2026-04-27,REG.EXP.,37500,13:13:00,18000,17:33:00,260,76.16
1702612026-05-04,2026-05-04,REG.EXP.,37500,13:13:00,18000,17:33:00,260,66.38
1703012026-04-06,2026-04-06,MD,35400,6:21:00,37606,7:11:00,50,87.25
1703012026-04-27,2026-04-27,MD,35400,6:21:00,37606,7:11:00,50,82.58
1703012026-05-04,2026-05-04,MD,35400,6:21:00,37606,7:11:00,50,59.63
1703112026-04-06,2026-04-06,MD,37606,14:40:00,35400,15:26:00,46,66.52
1703112026-04-27,2026-04-27,MD,37606,14:40:00,35400,15:26:00,46,53.02
1703112026-05-04,2026-05-04,MD,37606,14:40:00,35400,15:26:00,46,64.96
1703212026-04-06,2026-04-06,MD,35400,16:10:00,37606,16:56:00,46,38.08
1703212026-04-27,2026-04-27,MD,35400,16:10:00,37606,16:56:00,46,55.5
1703212026-05-04,2026-05-04,MD,35400,16:10:00,37606,16:56:00,46,64.07
1703312026-04-06,2026-04-06,MD,37606,21:40:00,35400,22:26:00,46,72.97
1703312026-04-27,2026-04-27,MD,37606,21:40:00,35400,22:26:00,46,38.43
1703312026-05-04,2026-05-04,MD,37606,21:40:00,35400,22:26:00,46,79.03
1704112026-04-03,2026-04-03,MD,37200,14:35:00,17000,17:37:00,182,32.1
1705212026-04-03,2026-04-03,REGIONAL,4040,20:40:00,78400,23:08:00,148,81.33
1750312026-04-03,2026-04-03,REGIONAL,78400,6:25:00,4040,8:57:00,152,25.35
1770212026-04-06,2026-04-06,REGIONAL,18000,17:19:00,35200,19:00:00,101,38.82
1770212026-04-27,2026-04-27,REGIONAL,18000,17:19:00,35200,19:00:00,101,55.59
1770212026-05-04,2026-05-04,REGIONAL,18000,17:19:00,35200,19:00:00,101,26.61
1770312026-04-06,2026-04-06,REGIONAL,35200,6:23:00,18000,7:51:00,88,88.11
1770312026-04-27,2026-04-27,REGIONAL,35200,6:23:00,18000,7:51:00,88,35.87
1770312026-05-04,2026-05-04,REGIONAL,35200,6:23:00,18000,7:51:00,88,86.54
1770512026-04-03,2026-04-03,REGIONAL,35200,8:44:00,18000,10:17:00,93,68.17
1770512026-04-06,2026-04-06,REGIONAL,35200,8:44:00,18000,10:17:00,93,60.34
1770512026-04-27,2026-04-27,REGIONAL,35200,8:44:00,18000,10:17:00,93,80.38
1770512026-05-04,2026-05-04,REGIONAL,35200,8:44:00,18000,10:17:00,93,31.27
1770612026-04-03,2026-04-03,REGIONAL,18000,21:30:00,35200,22:57:00,87,60.9
1770712026-04-06,2026-04-06,REGIONAL,35200,5:37:00,18000,7:12:00,95,59.4
1770712026-04-27,2026-04-27,REGIONAL,35200,5:37:00,18000,7:12:00,95,38.91
1770712026-05-04,2026-05-04,REGIONAL,35200,5:37:00,18000,7:12:00,95,67.37
1790212026-04-03,2026-04-03,MD,18000,10:55:00,51003,18:40:00,465,86.27
1790212026-06-01,2026-06-01,MD,18000,10:55:00,51003,18:58:00,483,47.52
1790712026-04-03,2026-04-03,MD,51003,11:55:00,18000,19:57:00,482,78.08
1790712026-06-01,2026-06-01,MD,51003,11:50:00,18000,19:57:00,487,37.19
1802412026-04-06,2026-04-06,REG.EXP.,37200,5:52:00,65000,10:59:00,307,25.05
1802412026-04-13,2026-04-13,REG.EXP.,37200,5:52:00,65000,10:59:00,307,76.48
1802412026-04-14,2026-04-14,REG.EXP.,37200,5:52:00,65000,10:59:00,307,79.92
1802412026-05-11,2026-05-11,REG.EXP.,37200,5:52:00,65000,10:53:00,301,66.63
1802722026-04-06,2026-04-06,REG.EXP.,65000,16:50:00,37200,22:02:00,312,89.31
1802722026-04-13,2026-04-13,REG.EXP.,65000,16:50:00,37200,22:02:00,312,78.05
1804012026-04-03,2026-04-03,MD,17000,14:24:00,60600,17:24:00,180,78.31
1804112026-04-06,2026-04-06,MD,60600,6:05:00,17000,9:05:00,180,69.26
1804112026-04-27,2026-04-27,MD,60600,6:05:00,17000,9:05:00,180,84.57
1804112026-05-04,2026-05-04,MD,60600,6:05:00,17000,9:05:00,180,47.43
1804112026-05-11,2026-05-11,MD,60600,6:05:00,17000,9:05:00,180,65.9
1804112026-05-18,2026-05-18,MD,60600,6:05:00,17000,9:05:00,180,78.69
1804212026-04-03,2026-04-03,MD,17000,18:27:00,60600,21:16:00,169,85.66
1804212026-04-27,2026-04-27,MD,17000,18:27:00,60600,21:16:00,169,59.38
1804212026-05-04,2026-05-04,MD,17000,18:27:00,60600,21:16:00,169,56.71
1804312026-04-03,2026-04-03,MD,60600,17:38:00,17000,20:42:00,184,88.69
1804412026-04-06,2026-04-06,REG.EXP.,17000,16:41:00,60600,19:40:00,179,72.55
1804412026-04-27,2026-04-27,REG.EXP.,17000,16:41:00,60600,19:40:00,179,76.42
1804412026-05-04,2026-05-04,REG.EXP.,17000,16:41:00,60600,19:40:00,179,68.94
1804512026-04-03,2026-04-03,REG.EXP.,60600,18:57:00,17000,22:08:00,191,51.53
1804512026-05-04,2026-05-04,REG.EXP.,60600,19:18:00,17000,22:29:00,191,58.55
1804712026-04-03,2026-04-03,MD,60600,4:12:00,18000,6:56:00,164,67.97
1804912026-04-03,2026-04-03,MD,60600,7:25:00,17000,10:22:00,177,39.54
1804912026-04-06,2026-04-06,MD,60600,7:25:00,17000,10:22:00,177,54.77
1804912026-04-27,2026-04-27,MD,60600,7:25:00,17000,10:22:00,177,82.64
1804912026-05-04,2026-05-04,MD,60600,7:25:00,17000,10:22:00,177,64.7
1804912026-05-11,2026-05-11,MD,60600,7:25:00,17000,10:22:00,177,68.08
1804912026-05-18,2026-05-18,MD,60600,7:25:00,17000,10:22:00,177,45.49
1808112026-04-13,2026-04-13,MD,37200,10:02:00,60911,14:09:00,247,73.68
1808112026-04-20,2026-04-20,MD,37200,10:02:00,60911,14:09:00,247,59.31
1808112026-04-27,2026-04-27,MD,37200,10:02:00,60911,14:09:00,247,76.76
1808112026-05-04,2026-05-04,MD,37200,10:02:00,60911,14:09:00,247,38.12
1808112026-06-22,2026-06-22,MD,37200,10:02:00,60911,14:09:00,247,89.69
1808132026-04-03,2026-04-03,MD,37200,10:02:00,60911,14:09:00,247,45.76
1808132026-04-06,2026-04-06,MD,37200,10:02:00,60911,14:09:00,247,57.69
1808132026-04-13,2026-04-13,MD,37200,10:02:00,60911,14:09:00,247,50.61
1808132026-04-20,2026-04-20,MD,37200,10:02:00,60911,14:09:00,247,60.84
1808132026-04-27,2026-04-27,MD,37200,10:02:00,60911,14:09:00,247,32.6
1808132026-05-04,2026-05-04,MD,37200,10:02:00,60911,14:09:00,247,85.53
1808132026-06-22,2026-06-22,MD,37200,10:02:00,60911,14:09:00,247,62.57
1808312026-04-13,2026-04-13,MD,60911,16:55:00,37200,21:08:00,253,33.33
1808312026-04-17,2026-04-17,MD,60911,16:55:00,37200,21:08:00,253,70.68
1808312026-04-20,2026-04-20,MD,60911,16:55:00,37200,21:08:00,253,44.33
1808312026-04-24,2026-04-24,MD,60911,16:55:00,37200,21:08:00,253,63.36
1808312026-04-27,2026-04-27,MD,60911,16:55:00,37200,21:08:00,253,38.13
1808312026-05-04,2026-05-04,MD,60911,16:55:00,37200,21:08:00,253,80.96
1808312026-05-08,2026-05-08,MD,60911,16:55:00,37200,21:08:00,253,62.76
1808312026-05-09,2026-05-09,MD,60911,16:55:00,37200,21:08:00,253,29.37
1808312026-05-15,2026-05-15,MD,60911,16:55:00,37200,21:08:00,253,80.99
1808312026-05-16,2026-05-16,MD,60911,16:55:00,37200,21:08:00,253,38.63
1808312026-05-22,2026-05-22,MD,60911,16:55:00,37200,21:08:00,253,83.38
1808312026-05-23,2026-05-23,MD,60911,16:55:00,37200,21:08:00,253,62.5
1808312026-05-29,2026-05-29,MD,60911,16:55:00,37200,21:08:00,253,76.48
1808312026-05-30,2026-05-30,MD,60911,16:55:00,37200,21:08:00,253,61.18
1808312026-06-05,2026-06-05,MD,60911,16:55:00,37200,21:08:00,253,84.78
1808312026-06-06,2026-06-06,MD,60911,16:55:00,37200,21:08:00,253,34.86
1808312026-06-12,2026-06-12,MD,60911,16:55:00,37200,21:08:00,253,29.45
1808312026-06-13,2026-06-13,MD,60911,16:55:00,37200,21:08:00,253,61.42
1808312026-06-19,2026-06-19,MD,60911,16:55:00,37200,21:08:00,253,37.27
1808312026-06-22,2026-06-22,MD,60911,16:55:00,37200,21:08:00,253,52.82
1808312026-06-26,2026-06-26,MD,60911,16:55:00,37200,21:08:00,253,31.89
1808312026-06-27,2026-06-27,MD,60911,16:55:00,37200,21:08:00,253,88.73
1808322026-04-03,2026-04-03,MD,60911,16:55:00,37200,21:08:00,253,80.64
1808322026-04-06,2026-04-06,MD,60911,16:55:00,37200,21:08:00,253,66.5
1808322026-04-13,2026-04-13,MD,60911,16:55:00,37200,21:08:00,253,44.25
1808322026-04-20,2026-04-20,MD,60911,16:55:00,37200,21:08:00,253,69.45
1808322026-04-27,2026-04-27,MD,60911,16:55:00,37200,21:08:00,253,79.84
1808322026-05-04,2026-05-04,MD,60911,16:55:00,37200,21:08:00,253,89.27
1808322026-06-22,2026-06-22,MD,60911,16:55:00,37200,21:08:00,253,48.47
1817012026-04-03,2026-04-03,MD,17000,12:57:00,37200,15:49:00,172,45.13
1818112026-04-13,2026-04-13,MD,37200,16:24:00,60911,20:47:00,263,54.37
1818112026-04-17,2026-04-17,MD,37200,16:24:00,60911,20:47:00,263,82.41
