trip_id,orden,stop_id,hora_llegada,hora_salida
0919212026-04-03,5,31400,20:29:00,20:33:00
0920112026-04-03,2,31400,21:29:00,21:33:00
0921212026-04-03,8,31400,22:54:00,22:58:00
0921312026-04-03,4,31400,22:12:00,22:16:00
0921322026-04-03,4,31400,22:12:00,22:16:00
0935112026-04-03,2,31400,15:39:00,15:41:00
0940012026-04-08,2,31400,20:53:00,20:57:00
0947012026-04-06,2,31400,7:18:00,7:22:00
0947012026-04-27,2,31400,7:18:00,7:22:00
0947012026-05-04,2,31400,7:18:00,7:22:00
0948012026-04-03,2,31400,8:28:00,8:32:00
0955012026-04-06,2,31400,16:08:00,16:12:00
0955012026-04-27,2,31400,16:08:00,16:12:00
0955012026-05-04,2,31400,16:08:00,16:12:00
0959012026-04-03,3,31400,19:38:00,19:42:00
0961012026-04-03,2,31400,21:54:00,21:58:00
0972522026-04-03,3,4040,14:33:00,14:36:00
0972522026-04-03,4,4104,15:38:00,15:40:00
0972522026-05-15,3,4040,14:33:00,14:36:00
0972522026-05-15,4,4104,15:38:00,15:40:00
0972522026-05-16,3,4040,14:33:00,14:36:00
0972522026-05-16,4,4104,15:38:00,15:40:00
0972522026-05-17,3,4040,14:33:00,14:36:00
0972522026-05-17,4,4104,15:38:00,15:40:00
0972522026-05-20,3,4040,14:33:00,14:36:00
0972522026-05-20,4,4104,15:38:00,15:40:00
0972522026-05-22,3,4040,14:33:00,14:36:00
0972522026-05-22,4,4104,15:38:00,15:40:00
0972522026-05-27,3,4040,14:33:00,14:36:00
0972522026-05-27,4,4104,15:38:00,15:40:00
0972522026-05-29,3,4040,14:33:00,14:36:00
0972522026-05-29,4,4104,15:38:00,15:40:00
0973032026-04-03,2,4104,13:22:00,13:24:00
0973032026-04-03,3,4040,14:25:00,14:28:00
0973032026-05-11,2,4104,13:22:00,13:24:00
0973032026-05-11,3,4040,14:25:00,14:28:00
0973032026-05-15,2,4104,13:22:00,13:24:00
0973032026-05-15,3,4040,14:25:00,14:28:00
0973032026-05-16,2,4104,13:22:00,13:24:00
0973032026-05-16,3,4040,14:25:00,14:28:00
0973032026-05-17,2,4104,13:22:00,13:24:00
0973032026-05-17,3,4040,14:25:00,14:28:00
0973032026-05-18,2,4104,13:22:00,13:24:00
0973032026-05-18,3,4040,14:25:00,14:28:00
0973032026-06-01,2,4104,13:22:00,13:24:00
0973032026-06-01,3,4040,14:25:00,14:28:00
0973032026-06-08,2,4104,13:22:00,13:24:00
0973032026-06-08,3,4040,14:25:00,14:28:00
0973032026-06-09,2,4104,13:22:00,13:24:00
0973032026-06-09,3,4040,14:25:00,14:28:00
0973032026-07-13,2,4104,13:22:00,13:24:00
0973032026-07-13,3,4040,14:25:00,14:28:00
1002212026-04-03,2,50500,13:19:00,13:20:00
1002212026-04-16,2,50500,13:19:00,13:20:00
1007212026-04-03,2,50500,9:05:00,9:07:00
1007212026-04-16,2,50500,9:05:00,9:07:00
1007312026-04-03,3,50500,9:54:00,9:56:00
1007312026-04-08,3,50500,9:54:00,9:56:00
1007312026-04-16,3,50500,9:54:00,9:56:00
1008212026-04-03,2,50500,11:24:00,11:26:00
1008212026-04-05,2,50500,11:24:00,11:26:00
1008212026-04-06,2,50500,11:24:00,11:26:00
1008212026-04-16,2,50500,11:24:00,11:26:00
1009312026-04-03,3,50500,12:00:00,12:01:00
1009312026-04-08,3,50500,12:00:00,12:01:00
1009312026-04-16,3,50500,12:00:00,12:01:00
1013312026-04-03,3,50500,16:41:00,16:43:00
1013312026-04-08,3,50500,16:41:00,16:43:00
1013312026-04-16,3,50500,16:41:00,16:43:00
1015212026-04-03,2,50500,17:17:00,17:18:00
1015212026-04-16,2,50500,17:17:00,17:18:00
1017212026-04-03,2,50500,19:12:00,19:14:00
1017212026-04-05,2,50500,19:12:00,19:14:00
1017212026-04-06,2,50500,19:12:00,19:14:00
1017212026-04-07,2,50500,19:12:00,19:14:00
1017212026-04-08,2,50500,19:12:00,19:14:00
1017212026-04-16,2,50500,19:12:00,19:14:00
1020312026-04-03,3,50500,22:04:00,22:06:00
1020312026-04-05,3,50500,22:04:00,22:06:00
1020312026-04-06,3,50500,22:04:00,22:06:00
1020312026-04-07,3,50500,22:04:00,22:06:00
1020312026-04-08,3,50500,22:04:00,22:06:00
1020312026-04-12,3,50500,22:04:00,22:06:00
1020312026-04-13,3,50500,22:04:00,22:06:00
1020312026-04-16,3,50500,22:04:00,22:06:00
1020312026-04-19,3,50500,22:04:00,22:06:00
1020312026-04-20,3,50500,22:04:00,22:06:00
1020312026-04-26,3,50500,22:04:00,22:06:00
1021312026-04-03,3,50500,13:48:00,13:50:00
1021312026-04-05,3,50500,13:48:00,13:50:00
1021312026-04-06,3,50500,13:48:00,13:50:00
1021312026-04-08,3,50500,13:48:00,13:50:00
1021312026-04-16,3,50500,13:48:00,13:50:00
1023212026-04-03,2,50500,15:19:00,15:21:00
1023212026-04-16,2,50500,15:19:00,15:21:00
1029212026-04-03,2,50500,21:34:00,21:36:00
1029212026-04-16,2,50500,21:34:00,21:36:00
1029222026-04-03,2,50500,21:34:00,21:36:00
1029222026-04-16,2,50500,21:34:00,21:36:00
1029312026-04-03,4,50500,19:56:00,19:58:00
1029312026-04-08,4,50500,19:56:00,19:58:00
1029312026-04-16,4,50500,19:56:00,19:58:00
1040212026-04-05,2,31400,18:54:00,18:55:00
1050312026-04-03,3,50500,17:49:00,17:51:00
1050312026-04-08,3,50500,17:49:00,17:51:00
1050312026-04-16,3,50500,17:49:00,17:51:00
1120212026-04-04,2,50500,22:19:00,22:21:00
1120312026-04-05,3,50500,22:40:00,22:41:00
1120312026-04-12,3,50500,22:40:00,22:41:00
1121212026-04-10,2,50500,23:04:00,23:06:00
1241112026-04-07,3,31400,6:08:00,6:12:00
1241112026-04-27,3,31400,6:08:00,6:12:00
1241112026-05-04,3,31400,6:08:00,6:12:00
1242112026-04-07,5,31400,10:16:00,10:20:00
1243112026-04-07,5,31400,16:20:00,16:24:00
1244112026-04-07,5,31400,19:49:00,19:53:00
1245312026-04-07,5,31400,13:26:00,13:30:00
1251212026-04-06,9,31400,6:31:00,6:35:00
1251212026-04-27,9,31400,6:31:00,6:35:00
1251212026-05-04,9,31400,6:31:00,6:35:00
1252612026-04-07,10,31400,10:54:00,10:58:00
1252812026-04-07,9,31400,14:07:00,14:11:00
1253812026-04-07,10,31400,16:35:00,16:39:00
1255412026-04-07,9,31400,21:54:00,21:58:00
1300012026-04-06,8,51300,7:45:00,7:46:00
1300012026-04-27,8,51300,7:45:00,7:46:00
1300012026-05-04,8,51300,7:45:00,7:46:00
1300212026-04-03,5,51300,8:45:00,8:46:00
1300212026-04-06,5,51300,8:45:00,8:46:00
1300212026-04-27,5,51300,8:45:00,8:46:00
1300212026-05-04,5,51300,8:45:00,8:46:00
1300312026-04-06,5,51300,7:19:00,7:20:00
1300312026-04-06,13,51003,8:32:00,8:41:00
1300312026-04-27,5,51300,7:19:00,7:20:00
1300312026-04-27,13,51003,8:32:00,8:41:00
1300312026-05-04,5,51300,7:19:00,7:20:00
1300312026-05-04,13,51003,8:32:00,8:41:00
1300332026-04-06,5,51300,7:19:00,7:20:00
1300512026-04-03,4,51300,9:13:00,9:14:00
1300712026-04-06,5,51300,10:14:00,10:15:00
1300712026-04-27,5,51300,10:14:00,10:15:00
1300712026-05-04,5,51300,10:14:00,10:15:00
1300812026-04-06,8,51300,13:52:00,13:53:00
1300812026-04-27,8,51300,13:52:00,13:53:00
1300812026-05-04,8,51300,13:52:00,13:53:00
1301012026-04-03,7,51300,15:47:00,15:48:00
1301312026-04-06,5,51300,15:14:00,15:15:00
1301312026-04-27,5,51300,15:14:00,15:15:00
1301312026-05-04,5,51300,15:14:00,15:15:00
1301412026-04-03,6,51300,17:48:00,17:49:00
1301512026-04-03,5,51300,16:14:00,16:15:00
1301512026-04-03,12,51003,17:25:00,17:30:00
1301912026-04-03,6,51300,20:14:00,20:15:00
1302012026-04-03,6,51003,9:48:00,9:59:00
1302012026-04-03,11,51300,10:59:00,11:00:00
1302012026-04-06,6,51003,9:48:00,9:59:00
1302012026-04-06,11,51300,10:59:00,11:00:00
1302012026-04-27,6,51003,9:48:00,9:59:00
1302012026-04-27,11,51300,10:59:00,11:00:00
1302032026-04-06,6,51003,10:02:00,10:20:00
1302032026-04-06,11,51300,11:20:00,11:21:00
1302112026-04-03,5,51300,21:14:00,21:15:00
1303012026-04-06,6,51003,8:15:00,8:32:00
1303012026-04-06,13,51300,9:40:00,9:41:00
1303012026-04-27,6,51003,8:15:00,8:32:00
1303012026-04-27,13,51300,9:40:00,9:41:00
1303012026-05-04,6,51003,8:15:00,8:32:00
1303012026-05-04,13,51300,9:40:00,9:41:00
1303022026-04-03,8,51300,9:40:00,9:41:00
1303022026-04-06,8,51300,9:40:00,9:41:00
1303022026-04-27,8,51300,9:40:00,9:41:00
1303022026-05-04,8,51300,9:40:00,9:41:00
1303112026-04-03,4,51300,19:13:00,19:14:00
1303112026-04-03,9,51003,20:17:00,20:34:00
1303212026-04-06,6,51003,15:37:00,15:49:00
1303212026-04-06,13,51300,16:54:00,16:55:00
1303212026-04-27,6,51003,15:37:00,15:49:00
1303212026-04-27,13,51300,16:54:00,16:55:00
1303212026-05-04,6,51003,15:37:00,15:49:00
1303212026-05-04,13,51300,16:54:00,16:55:00
1339312026-04-03,4,51300,14:12:00,14:13:00
1339412026-04-03,6,51300,20:34:00,20:35:00
1412312026-04-13,8,60911,9:13:00,9:20:00
1412312026-04-20,8,60911,9:13:00,9:20:00
1412312026-04-27,8,60911,9:13:00,9:20:00
1412312026-05-04,8,60911,9:13:00,9:20:00
1412332026-04-03,8,60911,9:13:00,9:20:00
1412332026-04-13,8,60911,9:13:00,9:20:00
1412332026-04-20,8,60911,9:13:00,9:20:00
1412332026-04-27,8,60911,9:13:00,9:20:00
1412332026-05-04,8,60911,9:13:00,9:20:00
1412332026-06-15,8,60911,9:13:00,9:20:00
1412332026-06-22,8,60911,9:13:00,9:20:00
1412352026-04-03,8,60911,8:57:00,9:10:00
1701212026-04-03,6,35200,16:13:00,16:14:00
1701212026-04-03,11,30002,17:45:00,17:50:00
1701212026-04-03,12,35400,18:29:00,18:30:00
1701212026-04-06,6,35200,16:13:00,16:14:00
1701212026-04-06,11,30002,17:45:00,17:50:00
1701212026-04-06,12,35400,18:29:00,18:30:00
1701212026-04-27,6,35200,16:13:00,16:14:00
1701212026-04-27,11,30002,17:45:00,17:50:00
1701212026-04-27,12,35400,18:29:00,18:30:00
1701212026-05-04,6,35200,16:13:00,16:14:00
1701212026-05-04,11,30002,17:45:00,17:50:00
1701212026-05-04,12,35400,18:29:00,18:30:00
1701812026-04-03,6,35200,20:34:00,20:35:00
1701812026-04-03,11,30002,22:10:00,22:13:00
1701812026-04-06,6,35200,20:34:00,20:35:00
1701812026-04-06,11,30002,22:10:00,22:13:00
1701812026-04-27,6,35200,20:34:00,20:35:00
1701812026-04-27,11,30002,22:10:00,22:13:00
1701812026-05-04,6,35200,20:34:00,20:35:00
1701812026-05-04,11,30002,22:10:00,22:13:00
1702112026-04-06,5,30002,7:14:00,7:18:00
1702112026-04-06,10,35200,8:43:00,8:44:00
1702112026-04-27,5,30002,7:14:00,7:18:00
1702112026-04-27,10,35200,8:43:00,8:44:00
1702112026-05-04,5,30002,7:14:00,7:18:00
1702112026-05-04,10,35200,8:43:00,8:44:00
1702612026-04-03,2,35400,13:48:00,13:50:00
1702612026-04-03,3,30002,14:28:00,14:32:00
1702612026-04-03,8,35200,15:52:00,15:53:00
1702612026-04-06,2,35400,13:48:00,13:50:00
1702612026-04-06,3,30002,14:28:00,14:32:00
1702612026-04-06,8,35200,15:52:00,15:53:00
1702612026-04-27,2,35400,13:48:00,13:50:00
1702612026-04-27,3,30002,14:28:00,14:32:00
1702612026-04-27,8,35200,15:52:00,15:53:00
1702612026-05-04,2,35400,13:48:00,13:50:00
1702612026-05-04,3,30002,14:28:00,14:32:00
1702612026-05-04,8,35200,15:52:00,15:53:00
1704112026-04-03,11,18000,17:23:00,17:24:00
1790212026-04-03,5,35200,12:28:00,12:29:00
1790212026-04-03,9,30002,13:51:00,13:55:00
1790212026-04-03,10,35400,14:35:00,14:37:00
1790212026-04-03,11,37500,15:15:00,15:23:00
1790212026-06-01,5,35200,12:28:00,12:29:00
1790212026-06-01,9,30002,13:51:00,13:55:00
1790212026-06-01,10,35400,14:35:00,14:37:00
1790212026-06-01,11,37500,15:15:00,15:23:00
1790712026-04-03,8,37500,15:13:00,15:21:00
1790712026-04-03,9,35400,16:00:00,16:02:00
1790712026-04-03,10,30002,16:43:00,16:46:00
1790712026-04-03,14,35200,18:21:00,18:22:00
1790712026-06-01,16,37500,15:13:00,15:21:00
1790712026-06-01,17,35400,16:00:00,16:02:00
1790712026-06-01,18,30002,16:43:00,16:46:00
1790712026-06-01,22,35200,18:21:00,18:22:00
1802412026-04-06,12,60600,8:31:00,8:32:00
1802412026-04-13,12,60600,8:31:00,8:32:00
1802412026-04-14,12,60600,8:31:00,8:32:00
1802412026-05-11,12,60600,8:31:00,8:32:00
1802722026-04-06,6,60600,19:13:00,19:15:00
1802722026-04-13,6,60600,19:13:00,19:15:00
1804012026-04-03,2,18000,14:36:00,14:37:00
1804112026-04-06,12,18000,8:51:00,8:52:00
1804112026-04-27,12,18000,8:51:00,8:52:00
1804112026-05-04,12,18000,8:51:00,8:52:00
1804112026-05-11,12,18000,8:51:00,8:52:00
1804112026-05-18,12,18000,8:51:00,8:52:00
1804212026-04-03,2,18000,18:39:00,18:40:00
1804212026-04-27,2,18000,18:39:00,18:40:00
1804212026-05-04,2,18000,18:39:00,18:40:00
1804312026-04-03,14,18000,20:26:00,20:28:00
1804412026-04-06,2,18000,16:53:00,16:54:00
1804412026-04-27,2,18000,16:53:00,16:54:00
1804412026-05-04,2,18000,16:53:00,16:54:00
1804512026-04-03,11,18000,21:53:00,21:54:00
1804512026-05-04,11,18000,22:13:00,22:14:00
1804912026-04-03,12,18000,10:08:00,10:09:00
1804912026-04-06,12,18000,10:08:00,10:09:00
1804912026-04-27,12,18000,10:08:00,10:09:00
1804912026-05-04,12,18000,10:08:00,10:09:00
1804912026-05-11,12,18000,10:08:00,10:09:00
1804912026-05-18,12,18000,10:08:00,10:09:00
1808112026-04-13,10,60600,12:18:00,12:20:00
1808112026-04-20,10,60600,12:18:00,12:20:00
1808112026-04-27,10,60600,12:18:00,12:20:00
1808112026-05-04,10,60600,12:18:00,12:20:00
1808112026-06-22,10,60600,12:18:00,12:20:00
1808132026-04-03,10,60600,12:18:00,12:20:00
1808132026-04-06,10,60600,12:18:00,12:20:00
1808132026-04-13,10,60600,12:18:00,12:20:00
1808132026-04-20,10,60600,12:18:00,12:20:00
1808132026-04-27,10,60600,12:18:00,12:20:00
1808132026-05-04,10,60600,12:18:00,12:20:00
1808132026-06-22,10,60600,12:18:00,12:20:00
1808312026-04-13,7,60600,18:39:00,18:41:00
1808312026-04-17,7,60600,18:39:00,18:41:00
1808312026-04-20,7,60600,18:39:00,18:41:00
1808312026-04-24,7,60600,18:39:00,18:41:00
1808312026-04-27,7,60600,18:39:00,18:41:00
1808312026-05-04,7,60600,18:39:00,18:41:00
1808312026-05-08,7,60600,18:39:00,18:41:00
1808312026-05-09,7,60600,18:39:00,18:41:00
1808312026-05-15,7,60600,18:39:00,18:41:00
1808312026-05-16,7,60600,18:39:00,18:41:00
1808312026-05-22,7,60600,18:39:00,18:41:00
1808312026-05-23,7,60600,18:39:00,18:41:00
1808312026-05-29,7,60600,18:39:00,18:41:00
1808312026-05-30,7,60600,18:39:00,18:41:00
1808312026-06-05,7,60600,18:39:00,18:41:00
1808312026-06-06,7,60600,18:39:00,18:41:00
1808312026-06-12,7,60600,18:39:00,18:41:00
1808312026-06-13,7,60600,18:39:00,18:41:00
1808312026-06-19,7,60600,18:39:00,18:41:00
1808312026-06-22,7,60600,18:39:00,18:41:00
1808312026-06-26,7,60600,18:39:00,18:41:00
1808312026-06-27,7,60600,18:39:00,18:41:00
1808322026-04-03,7,60600,18:39:00,18:41:00
1808322026-04-06,7,60600,18:39:00,18:41:00
1808322026-04-13,7,60600,18:39:00,18:41:00
1808322026-04-20,7,60600,18:39:00,18:41:00
1808322026-04-27,7,60600,18:39:00,18:41:00
1808322026-05-04,7,60600,18:39:00,18:41:00
1808322026-06-22,7,60600,18:39:00,18:41:00
1817012026-04-03,2,18000,13:08:00,13:11:00
1818112026-04-13,10,60600,18:47:00,18:49:00
1818112026-04-17,10,60600,18:47:00,18:49:00
1818112026-04-20,10,60600,18:47:00,18:49:00
1818112026-04-24,10,60600,18:47:00,18:49:00
1818112026-04-27,10,60600,18:47:00,18:49:00
1818112026-05-04,10,60600,18:47:00,18:49:00
1818112026-05-08,10,60600,18:47:00,18:49:00
1818112026-05-09,10,60600,18:47:00,18:49:00
1818112026-05-15,10,60600,18:47:00,18:49:00
1818112026-05-16,10,60600,18:47:00,18:49:00
1818112026-05-22,10,60600,18:47:00,18:49:00
1818112026-05-23,10,60600,18:47:00,18:49:00
1818112026-05-29,10,60600,18:47:00,18:49:00
1818112026-05-30,10,60600,18:47:00,18:49:00
1818112026-06-05,10,60600,18:47:00,18:49:00
1818112026-06-06,10,60600,18:47:00,18:49:00
1818112026-06-12,10,60600,18:47:00,18:49:00
1818112026-06-13,10,60600,18:47:00,18:49:00
1818112026-06-19,10,60600,18:47:00,18:49:00
1818112026-06-22,10,60600,18:47:00,18:49:00
1818112026-06-26,10,60600,18:47:00,18:49:00
1818112026-06-27,10,60600,18:47:00,18:49:00
1818122026-04-03,10,60600,18:47:00,18:49:00
1818122026-04-06,10,60600,18:47:00,18:49:00
1818122026-04-13,10,60600,18:47:00,18:49:00
1818122026-04-20,10,60600,18:47:00,18:49:00
1818122026-04-27,10,60600,18:47:00,18:49:00
1818122026-05-04,10,60600,18:47:00,18:49:00
1818122026-06-22,10,60600,18:47:00,18:49:00
1818312026-04-13,6,60600,11:50:00,11:52:00
1818312026-04-20,6,60600,11:50:00,11:52:00
1818312026-04-27,6,60600,11:50:00,11:52:00
1818312026-05-04,6,60600,11:50:00,11:52:00
1818312026-06-22,6,60600,11:50:00,11:52:00
1818332026-04-03,6,60600,11:50:00,11:52:00
1818332026-04-06,6,60600,11:50:00,11:52:00
1818332026-04-13,6,60600,11:50:00,11:52:00
1818332026-04-20,6,60600,11:50:00,11:52:00
1818332026-04-27,6,60600,11:50:00,11:52:00
1818332026-05-04,6,60600,11:50:00,11:52:00
1818332026-06-22,6,60600,11:50:00,11:52:00
1877012026-04-03,14,37500,15:18:00,15:28:00
1877312026-04-03,2,35400,7:03:00,7:04:00
1877312026-04-03,3,37500,7:44:00,7:55:00
1877312026-04-07,2,35400,7:03:00,7:04:00
1877312026-04-07,3,37500,7:44:00,7:55:00
1877312026-04-27,2,35400,7:03:00,7:04:00
1877312026-04-27,3,37500,7:44:00,7:55:00
1877312026-05-04,2,35400,7:03:00,7:04:00
1877312026-05-04,3,37500,7:44:00,7:55:00
1877312026-06-01,2,35400,7:03:00,7:04:00
1877312026-06-01,3,37500,7:44:00,7:55:00
1877332026-04-07,2,35400,7:03:00,7:04:00
1877332026-04-07,3,37500,7:44:00,7:55:00
1877332026-04-27,2,35400,7:03:00,7:04:00
1877332026-04-27,3,37500,7:44:00,7:55:00
1877332026-05-04,2,35400,7:03:00,7:04:00
1877332026-05-04,3,37500,7:44:00,7:55:00
1877512026-04-03,2,37500,8:51:00,9:04:00
1877512026-04-07,2,37500,8:51:00,9:04:00
1877512026-06-01,2,37500,8:51:00,9:04:00
1877522026-04-03,2,35400,8:14:00,8:15:00
1877522026-04-03,3,37500,8:51:00,9:04:00
1877522026-06-01,2,35400,8:14:00,8:15:00
1877522026-06-01,3,37500,8:51:00,9:04:00
1877532026-04-07,2,37500,8:51:00,9:04:00
1877542026-04-07,2,35400,8:14:00,8:15:00
1877542026-04-07,3,37500,8:51:00,9:04:00
1877542026-04-27,2,35400,8:14:00,8:15:00
1877542026-04-27,3,37500,8:51:00,9:04:00
1877542026-05-04,2,35400,8:14:00,8:15:00
1877542026-05-04,3,37500,8:51:00,9:04:00
1877562026-04-07,2,35400,8:14:00,8:15:00
1877562026-04-07,3,37500,8:51:00,9:04:00
1877562026-04-27,2,35400,8:14:00,8:15:00
1877562026-04-27,3,37500,8:51:00,9:04:00
1877562026-05-04,2,35400,8:14:00,8:15:00
1877562026-05-04,3,37500,8:51:00,9:04:00
1877712026-04-03,6,37500,15:08:00,15:22:00
1877912026-04-03,16,37500,20:30:00,20:39:00
1877912026-04-03,17,35400,21:18:00,21:19:00
1877912026-04-07,8,37500,20:30:00,20:39:00
1877912026-04-07,9,35400,21:18:00,21:19:00
1877912026-06-01,16,37500,20:30:00,20:39:00
1877912026-06-01,17,35400,21:18:00,21:19:00
1877922026-04-03,16,37500,20:30:00,20:39:00
1877922026-06-01,16,37500,20:30:00,20:39:00
1877942026-04-07,8,37500,20:30:00,20:39:00
3406212026-04-03,2,4104,6:22:00,6:24:00
3412212026-04-03,2,4104,12:31:00,12:33:00
3412222026-04-03,2,4104,12:31:00,12:33:00
3415412026-04-04,2,31400,5:44:00,5:47:00
3415412026-05-05,2,31400,5:44:00,5:47:00
3415412026-07-15,2,31400,5:44:00,5:47:00
3429512026-04-04,2,31400,11:50:00,11:55:00
3429512026-05-20,2,31400,11:50:00,11:50:00
3433412026-04-03,2,31400,16:23:00,16:26:00
3434512026-04-03,2,31400,17:42:00,17:45:00
3436412026-04-04,2,31400,7:45:00,7:48:00
3439512026-04-03,2,31400,22:19:00,22:22:00
3440412026-04-03,2,31400,20:02:00,20:05:00
3440512026-04-03,2,31400,23:25:00,23:28:00
3443312026-04-03,2,4104,12:31:00,12:33:00
3462112026-04-08,2,4104,20:52:00,20:54:00
3462212026-04-07,2,4104,9:39:00,9:41:00
3462512026-04-03,2,31400,8:41:00,8:43:00
3462612026-04-03,3,31400,21:48:00,21:51:00
3463112026-04-03,2,4104,20:52:00,20:54:00
3463212026-04-03,2,4104,9:39:00,9:41:00
3481312026-04-03,2,4104,14:28:00,14:30:00
3482312026-06-01,2,4104,15:29:00,15:31:00
3484212026-04-03,2,4104,14:31:00,14:33:00
3560422026-04-03,7,60911,9:09:00,9:17:00
3560422026-04-14,7,60911,9:09:00,9:17:00
3560422026-05-11,7,60911,9:09:00,9:17:00
3577322026-04-07,2,35400,7:03:00,7:04:00
3577322026-04-07,3,37500,7:44:00,7:55:00
3577322026-04-27,2,35400,7:03:00,7:04:00
3577322026-04-27,3,37500,7:44:00,7:55:00
3577322026-05-04,2,35400,7:03:00,7:04:00
3577322026-05-04,3,37500,7:44:00,7:55:00
3577522026-04-07,2,37500,8:51:00,9:04:00
3577552026-04-07,2,35400,8:14:00,8:15:00
3577552026-04-07,3,37500,8:51:00,9:04:00
3577552026-04-27,2,35400,8:14:00,8:15:00
3577552026-04-27,3,37500,8:51:00,9:04:00
3577552026-05-04,2,35400,8:14:00,8:15:00
3577552026-05-04,3,37500,8:51:00,9:04:00
3577922026-04-07,15,37500,20:30:00,20:39:00
3577922026-04-07,16,35400,21:18:00,21:19:00
3577952026-04-07,15,37500,20:30:00,20:39:00
3580222026-04-03,5,35200,12:28:00,12:29:00
3580222026-04-03,9,30002,13:51:00,13:55:00
3580222026-04-03,10,35400,14:35:00,14:37:00
3580222026-04-03,11,37500,15:15:00,15:23:00
3580722026-04-03,15,37500,15:13:00,15:21:00
3580722026-04-03,16,35400,16:00:00,16:02:00
3580722026-04-03,17,30002,16:43:00,16:46:00
3580722026-04-03,21,35200,18:21:00,18:22:00
3709012026-04-04,2,18000,8:43:00,8:51:00
3709012026-04-04,5,35200,10:15:00,10:17:00
3709012026-10-13,2,18000,8:43:00,8:51:00
3709012026-10-13,5,35200,10:15:00,10:17:00
3709022026-04-04,2,18000,8:43:00,8:51:00
3709022026-04-04,5,35200,10:15:00,10:17:00
3709022026-10-13,2,18000,8:43:00,8:51:00
3709022026-10-13,5,35200,10:15:00,10:17:00
3709032026-04-04,2,18000,9:23:00,9:31:00
3709032026-04-04,5,35200,10:55:00,10:57:00
3709032026-10-11,2,18000,9:23:00,9:31:00
3709032026-10-11,5,35200,10:55:00,10:57:00
3709042026-04-04,2,18000,9:23:00,9:31:00
3709042026-04-04,5,35200,10:55:00,10:57:00
3709042026-10-11,2,18000,9:23:00,9:31:00
3709042026-10-11,5,35200,10:55:00,10:57:00
3709112026-04-04,2,30002,7:58:00,8:03:00
3709112026-04-04,4,35200,9:21:00,9:23:00
3709112026-04-04,6,18000,10:46:00,10:49:00
3709112026-05-02,2,30002,7:58:00,8:03:00
3709112026-05-02,4,35200,9:21:00,9:23:00
3709112026-05-02,6,18000,10:46:00,10:49:00
3709112026-05-05,2,30002,7:58:00,8:03:00
3709112026-05-05,4,35200,9:21:00,9:23:00
3709112026-05-05,6,18000,10:46:00,10:49:00
3709112026-05-06,2,30002,7:58:00,8:03:00
3709112026-05-06,4,35200,9:21:00,9:23:00
3709112026-05-06,6,18000,10:46:00,10:49:00
3709112026-05-07,2,30002,7:58:00,8:03:00
3709112026-05-07,4,35200,9:21:00,9:23:00
3709112026-05-07,6,18000,10:46:00,10:49:00
3709112026-05-08,2,30002,7:58:00,8:03:00
3709112026-05-08,4,35200,9:21:00,9:23:00
3709112026-05-08,6,18000,10:46:00,10:49:00
3709112026-05-11,2,30002,7:58:00,8:03:00
3709112026-05-11,4,35200,9:21:00,9:23:00
3709112026-05-11,6,18000,10:46:00,10:49:00
3709112026-05-12,2,30002,7:58:00,8:03:00
3709112026-05-12,4,35200,9:21:00,9:23:00
3709112026-05-12,6,18000,10:46:00,10:49:00
3709112026-05-13,2,30002,7:58:00,8:03:00
3709112026-05-13,4,35200,9:21:00,9:23:00
3709112026-05-13,6,18000,10:46:00,10:49:00
3709112026-05-14,2,30002,7:58:00,8:03:00
3709112026-05-14,4,35200,9:21:00,9:23:00
3709112026-05-14,6,18000,10:46:00,10:49:00
3709112026-05-15,2,30002,7:58:00,8:03:00
3709112026-05-15,4,35200,9:21:00,9:23:00
3709112026-05-15,6,18000,10:46:00,10:49:00
3709112026-05-18,2,30002,7:58:00,8:03:00
3709112026-05-18,4,35200,9:21:00,9:23:00
3709112026-05-18,6,18000,10:46:00,10:49:00
3709112026-05-19,2,30002,7:58:00,8:03:00
3709112026-05-19,4,35200,9:21:00,9:23:00
3709112026-05-19,6,18000,10:46:00,10:49:00
3709112026-05-20,2,30002,7:58:00,8:03:00
3709112026-05-20,4,35200,9:21:00,9:23:00
3709112026-05-20,6,18000,10:46:00,10:49:00
3709112026-05-21,2,30002,7:58:00,8:03:00
3709112026-05-21,4,35200,9:21:00,9:23:00
3709112026-05-21,6,18000,10:46:00,10:49:00
3709112026-05-22,2,30002,7:58:00,8:03:00
3709112026-05-22,4,35200,9:21:00,9:23:00
3709112026-05-22,6,18000,10:46:00,10:49:00
3709112026-05-25,2,30002,7:58:00,8:03:00
3709112026-05-25,4,35200,9:21:00,9:23:00
3709112026-05-25,6,18000,10:46:00,10:49:00
3709112026-05-26,2,30002,7:58:00,8:03:00
3709112026-05-26,4,35200,9:21:00,9:23:00
3709112026-05-26,6,18000,10:46:00,10:49:00
3709112026-05-27,2,30002,7:58:00,8:03:00
3709112026-05-27,4,35200,9:21:00,9:23:00
3709112026-05-27,6,18000,10:46:00,10:49:00
3709112026-05-28,2,30002,7:58:00,8:03:00
3709112026-05-28,4,35200,9:21:00,9:23:00
3709112026-05-28,6,18000,10:46:00,10:49:00
3709112026-05-29,2,30002,7:58:00,8:03:00
3709112026-05-29,4,35200,9:21:00,9:23:00
3709112026-05-29,6,18000,10:46:00,10:49:00
3709112026-06-01,2,30002,7:58:00,8:03:00
